Name,Company,Level,MarketTime,Engine,Gearbox,LWH,BodyStructure,MaximunSpeed,FuelConsumption,EngineCapacity,EngineForm,GearboxType,ParkingBrakeType,PSAirbag,BASideAirbag,BAHeadAirbag,TirePressure,SeatBeltWarning,ChildSeat,ABS,EBD,EBA,ASR,ESC,MergeSupport,DeviationWarning,SecuritySystem,NightVersion,ParkingRadar,ParkingVideo,PanoramicCamera,Cruise,AdaptiveCruise,AutomaticParking,EngineAutomatic,UphillSupport,AutomaticSkylight,PanoramicSkylight,Rims,AutomaticDoor,AutomaticTrunk,InduceTrunk,RoofRacks,EngineAntiTheft,ParkingLock,RemoteKey,KeylessStart,KeylessEntry,SteeringWheel,SeatMaterial,SeatAdjust,PSSeatAdjust,AfterSeatAdjust,SeatMemory,SeatFallDown,CentralArmrest,CupHolder,GPS,Positioning,Screen,ScreenSize,Interface,CDDVD,Speaker,LowLights,HighLights,LED,AdaptiveLights,HeadLights,SupportLights,FogLights,AtmosphereLights,AutomaticWindow,WindowLift,WindowAntiClipHand,InsulatedGlass,AutomaticRearviewAdjust,AutomaticRearviewFold,MakeupMirror,Wipers,InduceWipers,AirConditioning,WindOutlet
"逍客 2017款 1.2T CVT时尚版",东风日产,紧凑型SUV,"1.2T 117马力",CVT无级变速(模拟7挡),4384*1837*,5门5座SUV,170,-,-,1.2,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,●,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"逍客 2017款 2.0L CVT智享版",东风日产,紧凑型SUV,"2.0L 150马力",CVT无级变速(模拟7挡),4384*1837*,5门5座SUV,186,-,-,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,-,-,●,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"逍客 2017款 2.0L CVT精英版",东风日产,紧凑型SUV,"2.0L 150马力",CVT无级变速(模拟7挡),4384*1837*,5门5座SUV,186,-,-,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"逍客 2017款 2.0L CVT豪华版",东风日产,紧凑型SUV,"2.0L 150马力",CVT无级变速(模拟7挡),4384*1837*,5门5座SUV,186,-,-,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,-,●,●,●,-,-,-,●,-,●,●,-,-,-,●,●,●,●,●,●,●,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"途胜 2015款 1.6T 双离合两驱智能型",北京现代,紧凑型SUV,2015.09,"1.6T 177马力 L4",7挡双离合,4475*1850*1660,5门5座SUV,195,7.1,1.6,涡轮增压,双离合变速箱(DCT,脚刹,"主● / 副●","前● / 后-","前○ / 后○",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,○,●,●,○,●,-,○,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",-,-,-,●,-,●,●,-,自动●,●
"途胜 2015款 2.0L 自动两驱智能型",北京现代,紧凑型SUV,2015.09,"2.0L 165马力 L4",6挡手自一体,4475*1850*1660,5门5座SUV,185,7.7,2.0,自然吸气,手自一体变速箱(AT,脚刹,"主● / 副●","前● / 后-","前○ / 后○",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,○,●,●,○,●,-,○,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,●
"锐腾 2017款 20T 自动尊享互联网版",上汽集团,紧凑型SUV,2017.08,"1.5T 169马力 L4",7挡双离合,4510*1855*1699,5门5座SUV,190,6.6,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,●,●,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,8-9喇叭,卤素,卤素,●,-,●,-,-,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"锐腾 2017款 20T 自动尊享版",上汽集团,紧凑型SUV,2016.12,"1.5T 169马力 L4",7挡双离合,4510*1855*1699,5门5座SUV,190,6.6,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,-,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,-,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"锐腾 2017款 20T 自动豪华版",上汽集团,紧凑型SUV,2016.12,"1.5T 169马力 L4",7挡双离合,4510*1855*1699,5门5座SUV,190,6.6,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,-,-,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,●
"锐腾 2017款 30T 自动四驱旗舰互联网版",上汽集团,紧凑型SUV,2017.08,"2.0T 220马力 L4",6挡双离合,4510*1855*1699,5门5座SUV,208,8.3,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,●,●,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,●,真皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,●,●,8英寸,USB+AUX,-,8-9喇叭,氙气,卤素,●,-,●,-,-,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"锐腾 2017款 30T 自动四驱旗舰版",上汽集团,紧凑型SUV,2016.12,"2.0T 220马力 L4",6挡双离合,4510*1855*1699,5门5座SUV,208,8.3,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,●,真皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,●,●,8英寸,USB+AUX,-,6-7喇叭,氙气,卤素,●,-,●,-,-,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"锐腾 2017款 30T 自动尊享互联网版",上汽集团,紧凑型SUV,2017.08,"2.0T 220马力 L4",6挡双离合,4510*1855*1699,5门5座SUV,208,7.9,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,●,●,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,●,●,8英寸,USB+AUX,-,8-9喇叭,卤素,卤素,●,-,●,-,-,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"锐腾 2017款 30T 自动尊享版",上汽集团,紧凑型SUV,2016.12,"2.0T 220马力 L4",6挡双离合,4510*1855*1699,5门5座SUV,208,7.9,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,●,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,-,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"长安CS35 2017款 1.6L 自动尊贵型",长安汽车,小型SUV,2017.03,"1.6L 125马力 L4",4挡手自一体,4160*1810*1670,5门5座SUV,-,-,1.6,自然吸气,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后-",-,●,●,●,-,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,-,-,●,●,●,●,-,手动●,-
"长安CS35 2017款 1.6L 自动智领型",长安汽车,小型SUV,2017.03,"1.6L 125马力 L4",4挡手自一体,4160*1810*1670,5门5座SUV,-,-,1.6,自然吸气,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,●,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后-",-,●,●,●,-,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,-,-,●,●,●,●,-,手动●,-
"长安CS35 2017款 1.6L 自动豪华型",长安汽车,小型SUV,2017.03,"1.6L 125马力 L4",4挡手自一体,4160*1810*1670,5门5座SUV,-,-,1.6,自然吸气,手自一体变速箱(AT,手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,-,-,●,仿皮,●,-,-,-,比例放倒,"前● / 后-",-,●,●,●,-,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,-,-,●,-,●,●,-,手动●,-
"长安CS55 2017款 1.5T 自动炫动型",长安汽车,紧凑型SUV,2017.07,"1.5T 156马力 L4",6挡手自一体,4500*1855*1690,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,LED,LED,●,-,●,-,-,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,●,手动●,●
"长安CS55 2017款 1.5T 自动炫彩型",长安汽车,紧凑型SUV,2017.07,"1.5T 156马力 L4",6挡手自一体,4500*1855*1690,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,-,-,●,-,-,-,●,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,-,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,-
"长安CS55 2017款 1.5T 自动炫耀型",长安汽车,紧凑型SUV,2017.07,"1.5T 156马力 L4",6挡手自一体,4500*1855*1690,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,●,●,-,"前● / 后●",●,●,●,●,●,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,●,●,8英寸,USB+AUX,-,6-7喇叭,LED,LED,●,-,●,-,-,●,"前● / 后●",主驾驶位,●,-,●,●,●,●,●,自动●,●
"长安CS55 2017款 1.5T 自动炫色型",长安汽车,紧凑型SUV,2017.07,"1.5T 156马力 L4",6挡手自一体,4500*1855*1690,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"长安CS75 2015款 1.8T 自动四驱尊贵型 国V",长安汽车,紧凑型SUV,2015.09,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,9.5,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,●,●,7英寸,USB+AUX,单碟CD,8-9喇叭,氙气,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,自动●,●
"长安CS75 2015款 1.8T 自动四驱时尚型 国V",长安汽车,紧凑型SUV,2015.09,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,9.5,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",-,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,-,-,-,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,●,-,●,-,"前● / 后●",-,●,●,●,-,●,●,-,自动●,●
"长安CS75 2015款 1.8T 自动四驱精英型 国V",长安汽车,紧凑型SUV,2015.09,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,9.5,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,●,●,7英寸,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,●,-,●,-,"前● / 后●",-,●,●,●,●,●,●,-,自动●,●
"长安CS75 2016款 1.8T 自动尊贵型 国V",长安汽车,紧凑型SUV,2016.03,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,8.8,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,●,●,7英寸,USB+AUX,单碟CD,8-9喇叭,氙气,卤素,●,-,●,-,●,-,"前● / 后●",全车,●,●,●,●,●,●,-,自动●,●
"长安CS75 2016款 1.8T 自动时尚型 国V",长安汽车,紧凑型SUV,2016.03,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,8.8,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",-,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,-,-,-,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,自动●,●
"长安CS75 2016款 1.8T 自动精英型 国V",长安汽车,紧凑型SUV,2016.03,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,8.8,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,7英寸,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,自动●,●
"长安CS75 2017款 尚酷版 1.5T 自动锋享型",长安汽车,紧凑型SUV,2017.06,"1.5T 170马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,自动●,●
"长安CS75 2017款 尚酷版 1.5T 自动锋尚型",长安汽车,紧凑型SUV,2017.06,"1.5T 170马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,-,-,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,手动●,●
"长安CS75 2017款 尚酷版 1.5T 自动锋悦型",长安汽车,紧凑型SUV,2017.06,"1.5T 170马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,●,自动●,●
"长安CS75 2017款 尚酷版 1.5T 自动锋锐型",长安汽车,紧凑型SUV,2017.06,"1.5T 170马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,8-9喇叭,氙气,卤素+氙气,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,●,自动●,●
"长安CS75 2017款 尚酷版 1.5T 自动锋驭型",长安汽车,紧凑型SUV,2017.06,"1.5T 170马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,-,●,-,"前● / 后●",●,●,●,●,●,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,8-9喇叭,氙气,卤素+氙气,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,●,自动●,●
"长安CS75 2017款 尚酷版 1.8T 自动四驱尊贵型",长安汽车,紧凑型SUV,2017.02,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,9.5,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,●,●,8英寸,USB+AUX,-,8-9喇叭,氙气,卤素+氙气,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,●,自动●,●
"长安CS75 2017款 尚酷版 1.8T 自动四驱时尚型",长安汽车,紧凑型SUV,2017.02,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,9.5,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,-,-,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,-,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,自动●,●
"长安CS75 2017款 尚酷版 1.8T 自动四驱精英型",长安汽车,紧凑型SUV,2017.02,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,9.5,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,●,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,●,自动●,●
"长安CS75 2017款 尚酷版 1.8T 自动四驱豪华型",长安汽车,紧凑型SUV,2017.02,"1.8T 177马力 L4",6挡手自一体,4650*1850*1705,5门5座SUV,-,9.5,1.8,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,●,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,自动●,●
"长安CS95 2017款 2.0T 两驱智享版",长安汽车,中大型SUV,2017.03,"2.0T 233马力 L4",6挡手自一体,4949*1930*1785,5门5座SUV,-,-,2.0,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,LED,LED,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,自动●,●
"长安CS95 2017款 2.0T 两驱智悦版",长安汽车,中大型SUV,2017.03,"2.0T 233马力 L4",6挡手自一体,4949*1930*1785,5门5座SUV,-,-,2.0,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,●,●,-,●,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,LED,LED,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,自动●,●
"长安CS95 2017款 2.0T 两驱智远版",长安汽车,中大型SUV,2017.03,"2.0T 233马力 L4",6挡手自一体,4949*1930*1785,5门7座SUV,-,-,2.0,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,8-9喇叭,LED,LED,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,自动●,●
"长安CS95 2017款 2.0T 两驱智途版",长安汽车,中大型SUV,2017.03,"2.0T 233马力 L4",6挡手自一体,4949*1930*1785,5门7座SUV,-,-,2.0,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,●,●,-,●,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,8-9喇叭,LED,LED,●,-,●,-,-,●,"前● / 后●",全车,●,●,●,●,●,●,●,自动●,●
"长安CX70 2017款 CX70T 1.5T 自动尊擎版",长安汽车,中型SUV,2017.01,"1.5T 150马力 L4",6挡手自一体,4705*1800*1775,5门7座SUV,-,7.9,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",-,●,-,●,11英寸,USB,-,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",-,-,-,●,●,●,●,-,自动●,●
"长安CX70 2017款 CX70T 1.5T 自动豪擎版",长安汽车,中型SUV,2017.01,"1.5T 150马力 L4",6挡手自一体,4705*1800*1775,5门7座SUV,-,7.9,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,-,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",-,-,-,●,11英寸,USB,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",-,-,-,●,●,●,●,-,手动●,●
"雪铁龙C3-XR 2017款 1.6L 自动先锋型",东风雪铁龙,小型SUV,2016.11,"1.6L 117马力 L4",4挡手自一体,4262*1748*1557,5门5座SUV,179,7.3,1.6,自然吸气,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,-,-,○,●,-,-,-,●,●,●,●,-,-,●,皮/织物混搭,●,-,-,-,比例放倒,"前- / 后●",●,-,-,●,7英寸,USB,-,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,-
